Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
NM_001353402.1|NDUFAF8|chr17|+	1041123.9	81241138	chr17:81240987-81241298	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001086521.2|NDUFAF8|chr17|+	1097978.7	81241138	chr17:81240987-81241310	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NR_037688.3|ACTG1|chr17|-	95509505.0	81510178	chr17:81509971-81510329	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001289414.1|ANAPC11|chr17|+	106648.6	81900255	chr17:81899920-81900533	0.07	0.08	0.10	0.09	0.10	NA	0.08	0.06	0.10	0.10	0.05	0.10	0.06	0.08	0.08	0.11	0.11	0.08	0.10	NA	0.12	0.07	NA	0.08	NA	0.07	NA	0.10	0.09	0.10	0.09	0.10	0.09	0.09	0.06	0.09	0.11	0.11	0.14	0.12	0.09	0.06	0.11	0.11	0.08	0.06	0.06	0.09	0.12	0.05	0.07	0.07	0.09	NA	0.07	0.12	0.08	0.10	0.06	0.15	0.14	0.09	0.12	0.12	0.15	0.08	0.14
NM_001002248.3|ANAPC11|chr17|+	107617.1	81900071	chr17:81899920-81900255	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_011523602.3|ASPSCR1|chr17|+	71451.5	82017460	chr17:82017309-82017580	0.01	0.02	0.01	0.01	0.02	0.02	0.01	0.00	0.01	0.01	0.01	0.00	0.02	0.02	0.02	0.02	0.00	0.01	0.01	0.00	0.01	0.00	0.03	0.01	0.01	0.00	0.01	0.01	0.01	0.02	0.01	0.01	0.02	0.01	0.02	0.01	0.02	0.01	0.01	0.03	0.01	0.00	0.01	0.01	0.00	0.00	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.00	0.01	0.01	0.02	0.01	0.02	0.02	0.00	0.01
XM_011523601.3|ASPSCR1|chr17|+	71121.1	82017460	chr17:82017309-82017582	0.01	0.02	0.01	0.01	0.02	0.02	0.01	0.00	0.01	0.01	0.01	0.00	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.00	0.01	0.00	0.03	0.01	0.01	0.00	0.01	0.01	0.01	0.02	0.01	0.01	0.02	0.01	0.02	0.01	0.02	0.01	0.01	0.03	0.01	0.00	0.01	0.01	0.00	0.00	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.00	0.01	0.01	0.03	0.01	0.02	0.02	0.00	0.01
XM_017025037.2|ASPSCR1|chr17|+	57564.8	82017460	chr17:82017309-82017645	0.03	0.05	0.04	0.02	0.04	0.03	0.03	0.02	0.05	0.02	0.01	0.01	0.03	0.04	0.03	0.04	0.01	0.02	0.01	0.01	0.02	0.01	0.03	0.02	0.02	0.00	0.02	0.03	0.03	0.04	0.03	0.03	0.05	0.03	0.04	0.03	0.03	0.04	0.03	0.06	0.03	0.02	0.03	0.02	0.02	0.02	0.03	0.03	0.03	0.02	0.01	0.02	0.03	0.02	0.01	0.02	0.04	0.02	0.01	0.02	0.03	0.05	0.02	0.05	0.04	0.01	0.03
XM_017025036.2|ASPSCR1|chr17|+	57137.5	82017460	chr17:82017309-82017648	0.03	0.05	0.04	0.02	0.04	0.03	0.03	0.02	0.05	0.02	0.01	0.01	0.03	0.04	0.03	0.04	0.01	0.02	0.01	0.01	0.02	0.01	0.03	0.02	0.02	0.00	0.02	0.03	0.03	0.04	0.03	0.03	0.05	0.03	0.04	0.03	0.03	0.05	0.03	0.06	0.03	0.02	0.03	0.02	0.02	0.02	0.03	0.03	0.03	0.02	0.01	0.02	0.03	0.02	0.01	0.02	0.04	0.02	0.01	0.02	0.03	0.05	0.02	0.05	0.04	0.01	0.03
XM_017025038.2|ASPSCR1|chr17|+	53745.8	82017460	chr17:82017309-82017669	0.03	0.05	0.04	0.02	0.05	0.04	0.03	0.02	0.06	0.03	0.01	0.01	0.03	0.04	0.04	0.05	0.01	0.03	0.01	0.01	0.02	0.01	0.03	0.02	0.02	0.00	0.03	0.03	0.03	0.04	0.04	0.03	0.05	0.03	0.05	0.04	0.03	0.05	0.03	0.06	0.03	0.02	0.04	0.02	0.02	0.02	0.03	0.03	0.03	0.02	0.01	0.02	0.03	0.02	0.01	0.02	0.04	0.02	0.01	0.03	0.03	0.05	0.02	0.05	0.05	0.01	0.03
NM_016286.4|DCXR|chr17|-	47260.7	82035908	chr17:82035858-82036063	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
