Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
NM_006430.4|CCT4|chr2|-	258557.4	61868433	chr2:61868085-61868706	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.05	0.04	NA	0.02	0.01	0.02	0.01	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.01	0.02	0.02	0.02	0.01	0.02	0.01
NM_001256721.1|CCT4|chr2|-	277619.2	61868433	chr2:61868127-61868706	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.03	NA	0.02	0.01	0.02	0.01	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.02	0.01	0.02	0.02	0.02	0.01	0.02	0.01
NM_006577.6|B3GNT2|chr2|+	56.0	62222363	chr2:62222212-62224731	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00
NM_001316374.2|MDH1|chr2|+	39053.0	63607013	chr2:63606862-63607197	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00
NM_015700.4|NFU1|chr2|-	5281.8	69396126	chr2:69395750-69396290	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.04	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
XR_001738734.2|ANXA4|chr2|+	1049.0	69825781	chr2:69825456-69826464	0.08	0.04	0.04	0.05	0.04	0.02	0.02	0.03	NA	0.05	NA	0.06	0.02	0.04	0.07	0.03	0.05	0.02	0.06	NA	0.06	0.03	0.05	0.04	0.23	0.02	NA	0.03	0.05	0.03	0.03	0.04	0.02	0.06	0.02	0.02	0.05	0.03	0.04	NA	0.03	0.02	0.04	0.05	0.05	0.06	0.04	0.03	0.03	0.03	0.07	0.03	0.04	0.03	0.04	0.06	0.05	0.02	0.04	0.03	0.04	0.04	0.03	0.02	0.03	0.02	0.03
NR_037862.2|SNRNP27|chr2|+	325.8	69904670	chr2:69904512-69905236	0.46	0.46	0.39	NA	NA	NA	0.57	0.46	NA	0.68	NA	NA	0.49	0.46	NA	0.60	0.45	0.54	0.68	NA	NA	NA	0.34	0.39	NA	NA	NA	0.34	0.44	0.26	0.46	0.53	0.58	0.38	NA	NA	NA	NA	0.53	NA	0.40	NA	NA	0.44	NA	0.45	0.35	NA	0.41	0.77	0.41	NA	NA	NA	NA	0.48	0.52	NA	NA	0.26	NA	NA	0.39	0.34	0.44	0.26	0.39
NM_001317167.1|SNRPG|chr2|-	100709.6	70281508	chr2:70281362-70281684	0.06	0.05	0.05	0.05	0.04	0.04	0.03	0.03	0.04	0.04	0.03	0.04	0.03	0.03	0.04	0.05	0.04	0.06	0.05	0.04	0.05	0.04	0.05	0.05	0.04	0.06	0.08	0.05	0.05	0.05	0.05	0.04	0.05	0.04	0.03	0.03	0.04	0.03	0.04	0.06	0.06	0.03	0.04	0.04	0.03	0.04	0.04	0.04	0.05	0.04	0.05	0.07	0.03	0.03	0.04	0.05	0.05	0.04	0.03	0.05	0.05	0.04	0.04	0.05	0.05	0.06	0.05
NM_001329752.2|FAM136A|chr2|-	2872.9	70297236	chr2:70295976-70297477	NA	NA	NA	NA	NA	NA	0.08	NA	NA	0.10	NA	0.05	0.09	0.06	NA	0.06	NA	NA	0.08	NA	NA	NA	NA	NA	NA	NA	NA	0.08	0.09	0.09	0.06	0.06	0.06	0.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.06	NA	NA	NA	0.07	NA	0.09	NA	NA	NA	NA	0.08	NA	NA	NA	NA	NA	NA	NA	0.06	0.07	0.09	0.09	0.06
NM_005791.3|MPHOSPH10|chr2|+	6860.3	71150017	chr2:71149866-71150101	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.82	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_011532478.3|CCT7|chr2|+	1147331.7	73252791	chr2:73252640-73253008	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001009570.3|CCT7|chr2|+	1079800.5	73252791	chr2:73252640-73253005	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XR_001738656.1|DGUOK|chr2|+	489106.2	73958861	chr2:73958710-73958961	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001318863.2|DGUOK|chr2|+	483973.7	73958861	chr2:73958710-73958946	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_212552.3|BOLA3|chr2|-	6443.1	74135463	chr2:74135400-74135658	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00
NM_053050.5|MRPL53|chr2|-	16031.5	74472101	chr2:74471982-74472252	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	NA	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	NA	1.00
XR_427047.4|LOC102724497|chr2|+	7321.2	74754713	chr2:74754562-74754845	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_019896.4|POLE4|chr2|+	7495.0	74969731	chr2:74969409-74970128	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	NA	0.00	0.00	0.00	0.00	NA	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_003849.4|SUCLG1|chr2|-	41510.5	84423621	chr2:84423528-84423772	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_021103.4|TMSB10|chr2|+	1190228.6	84906540	chr2:84906389-84906671	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_016494.4|RNF181|chr2|+	355337.0	85597596	chr2:85597445-85597708	0.00	0.00	0.01	0.01	0.00	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.00	0.00	0.01	0.01	0.01	0.00	0.00	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.01	0.00	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.01	0.00
XR_939653.2|USP39|chr2|+	89844.6	85649168	chr2:85649017-85649283	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	NA	1.00	NA	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	NA	1.00	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	NA	1.00	NA	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00
NM_016622.4|MRPL35|chr2|+	659.5	86210821	chr2:86210480-86213790	0.20	0.25	0.24	0.17	0.16	0.21	0.28	0.22	NA	0.23	NA	NA	0.63	0.27	NA	0.22	NA	0.18	0.16	0.31	0.19	0.22	0.16	0.17	0.02	NA	NA	0.26	0.23	0.16	0.17	0.16	0.28	0.26	NA	0.14	0.22	NA	0.18	NA	0.30	NA	NA	0.27	NA	NA	0.43	0.35	NA	0.22	0.22	0.21	0.25	0.16	0.19	0.25	0.33	NA	0.42	NA	NA	0.27	NA	0.23	0.28	0.30	0.20
XR_001739581.1|LOC101928214|chr2|-	208.2	87663825	chr2:87663074-87663976	NA	NA	NA	0.08	0.08	0.07	NA	0.08	NA	0.05	NA	NA	NA	NA	NA	0.08	0.04	NA	NA	NA	NA	NA	NA	0.06	0.19	0.15	0.00	NA	0.04	NA	NA	NA	NA	NA	NA	NA	0.07	0.07	0.08	NA	NA	0.04	0.06	NA	NA	NA	NA	NA	NA	0.09	NA	NA	0.07	NA	NA	NA	NA	NA	0.11	0.07	0.10	NA	NA	0.03	NA	NA	NA
XM_017004244.1|FAHD2A|chr2|+	3217.0	95413051	chr2:95412895-95413131	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	NA	NA	NA	NA	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	NA	1.00	1.00	NA	NA	NA	1.00	NA	1.00	1.00	1.00	NA	1.00
NM_016044.3|FAHD2A|chr2|+	89.2	95413130	chr2:95412895-95416616	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01	NA	0.01	0.01	0.01	NA	0.01	0.00	0.01	0.02	NA	NA	0.01	NA	NA	NA	NA	NA	0.01	0.01	NA	0.01	0.01	NA	0.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	NA	0.01	0.03	0.01	0.01	0.01	NA	NA	0.01	NA	NA	0.00	0.01	NA	NA	NA	0.05	NA	0.01	0.00	0.01	NA	0.01
NM_001862.3|COX5B|chr2|+	67747.2	97648193	chr2:97647996-97648383	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00
NM_014044.7|UNC50|chr2|+	15909.8	98618319	chr2:98618168-98618515	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.01	1.00	0.09	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001330353.2|UNC50|chr2|+	13809.5	98618297	chr2:98618146-98618515	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.00	1.00	0.07	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.99	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00
NM_001320417.2|MITD1|chr2|-	20416.2	99169319	chr2:99169263-99169470	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NR_028356.2|MRPL30|chr2|+	630.8	99197434	chr2:99197154-99199561	0.05	0.04	0.06	0.04	0.05	0.03	0.03	0.06	0.02	0.03	NA	0.05	0.04	0.05	0.04	0.04	0.04	0.05	0.05	0.03	0.03	0.03	0.06	0.05	NA	NA	NA	0.04	0.04	0.05	0.05	0.03	0.04	0.04	0.03	0.04	0.04	0.05	0.04	0.03	0.03	0.02	0.03	0.03	0.04	0.03	0.07	0.05	0.06	0.04	0.03	0.04	0.05	0.06	0.03	0.04	0.03	0.05	NA	0.04	0.05	0.04	0.04	0.03	0.03	0.06	0.04
NM_001099693.2|RPL31|chr2|+	7323621.1	101006110	chr2:101005959-101006418	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.04	0.01	0.03	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
NM_000993.5|RPL31|chr2|+	6483788.5	101006501	chr2:101006350-101007228	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
XR_001738903.2|MRPS9|chr2|+	44441.7	105099821	chr2:105099670-105099960	NA	1.00	1.00	NA	1.00	NA	1.00	NA	NA	NA	NA	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	NA	1.00	NA	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	NA	NA	1.00	NA	1.00	NA	1.00	1.00	NA	1.00
NM_001384364.1|RGPD6|chr2|-	68.7	110515494	chr2:110513802-110515645	0.09	NA	NA	0.10	NA	NA	0.12	0.23	0.06	NA	NA	NA	NA	NA	NA	0.18	0.14	0.10	0.13	NA	0.10	0.15	0.06	0.14	NA	NA	0.07	0.06	0.12	0.07	0.11	NA	0.23	0.08	0.10	NA	NA	NA	NA	NA	NA	NA	0.19	NA	NA	0.15	NA	NA	NA	0.19	NA	0.14	0.22	NA	0.15	0.18	0.13	0.12	0.16	NA	NA	NA	NA	0.05	0.12	NA	NA
XM_005263604.2|CBWD2|chr2|+	3797.3	113495799	chr2:113495637-113496168	0.56	0.41	0.52	0.41	0.28	0.36	0.49	0.28	0.33	0.34	0.57	0.60	0.58	0.63	0.71	0.52	0.46	0.53	0.49	0.43	0.50	0.42	0.37	0.35	0.17	0.05	NA	0.40	0.48	0.34	0.41	0.30	0.40	0.39	0.35	0.43	0.39	0.45	0.46	0.42	0.56	0.43	0.41	0.37	0.39	0.39	0.85	0.93	0.74	0.46	0.40	0.48	0.36	0.40	0.39	0.39	0.31	0.33	0.22	0.41	0.33	0.46	0.53	0.35	0.43	0.34	0.49
NM_001330337.1|CBWD2|chr2|+	5028.4	113495799	chr2:113495637-113496204	0.76	0.56	0.71	0.55	0.37	0.48	0.64	0.38	0.44	0.46	0.75	0.79	0.78	0.85	0.98	0.68	0.63	0.69	0.66	0.57	0.67	0.57	0.50	0.49	0.42	0.13	NA	0.53	0.66	0.46	0.56	0.40	0.53	0.51	0.48	0.55	0.53	0.61	0.62	0.58	0.75	0.58	0.54	0.48	0.53	0.53	1.00	1.00	1.00	0.62	0.54	0.64	0.49	0.53	0.52	0.54	0.42	0.44	0.31	0.57	0.47	0.63	0.71	0.48	0.58	0.45	0.68
NM_001079862.4|DBI|chr2|+	10272420.1	119372396	chr2:119372245-119372543	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_032390.5|NIFK|chr2|-	909.8	121727652	chr2:121726945-121727803	0.35	0.37	0.26	0.33	0.25	0.30	0.25	0.23	0.35	0.31	0.21	0.27	0.36	0.36	0.27	0.28	0.41	0.31	0.29	0.20	0.28	0.26	0.28	0.18	NA	NA	NA	0.18	0.23	0.18	0.21	0.19	0.19	0.45	0.24	0.27	0.25	0.21	0.28	0.30	0.30	0.20	0.36	0.28	0.24	0.30	0.55	0.44	0.34	0.32	0.37	0.29	0.27	0.33	0.23	0.23	0.31	0.26	NA	0.38	0.24	0.37	0.19	0.23	0.27	0.19	0.21
NM_001330284.2|MZT2B|chr2|+	3519304.5	130190620	chr2:130190469-130190727	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
